exceed,du,density,miss_if_violate,weighted_bad_if_violate,ndcg_if_violate,exceed_bin,density_bin
0.22811964750289904,0.2466287612915039,1.0811377450001085,1.0,0.22811964750289904,0.0,2,4
0.4935243487358092,0.3184928894042969,0.6453438218805913,1.0,0.4935243487358092,0.0,4,2
0.0048493504524229625,0.016458511352539062,3.3939620396615426,1.0,0.0048493504524229625,0.0,0,4
0.07293597459793077,0.008347511291503906,0.1144498491659386,1.0,0.07293597459793077,0.0,1,0
0.14952865839004503,0.2101898193359375,1.4056825066112613,1.0,0.14952865839004503,0.0,2,4
0.04865232706069933,0.10413360595703125,2.1403622857980196,1.0,0.04865232706069933,0.0,0,4
0.03585145473480211,0.049875736236572266,1.3911774739828437,1.0,0.03585145473480211,0.0,0,4
0.14748612642288195,0.1280832290649414,0.8684425591170029,1.0,0.14748612642288195,0.0,2,3
0.7927325129508971,0.6103925704956055,0.7699855380265122,1.0,0.7927325129508971,0.0,4,3
0.38613716363906847,0.1575016975402832,0.40789054349480786,1.0,0.38613716363906847,0.0,3,1
0.01584450006484972,0.0008411407470703125,0.05308723807173593,1.0,0.01584450006484972,0.0,0,0
0.6004941821098326,0.266357421875,0.44356370104895076,1.0,0.6004941821098326,0.0,4,2
0.010600602626800404,0.005478858947753906,0.5168441022307803,1.0,0.010600602626800404,0.0,0,2
0.6216233134269713,0.08026599884033203,0.12912321193011647,1.0,0.6216233134269713,0.0,4,0
0.14599922895431505,0.06203460693359375,0.42489681197566553,1.0,0.14599922895431505,0.0,2,1
0.13994637727737413,0.0008306503295898438,0.005935490048045276,1.0,0.13994637727737413,0.0,2,0
0.24504843950271593,0.006049156188964844,0.024685552788014386,1.0,0.24504843950271593,0.0,3,0
0.010293042659759388,0.004142284393310547,0.40243536631833776,1.0,0.010293042659759388,0.0,0,1
0.09859136343002306,0.06432151794433594,0.6524051976417717,1.0,0.09859136343002306,0.0,1,3
